연도,Trucost기업ID,Trucost기업명,Trucost기업유형,Trucost설립국가,Trucost산업,종목코드,종목명,업체명,대표자,시장구분,NICS산업분류,주식업종,KSIC대분류_11차,KSIC중분류_11차,KSIC소분류_11차,KSIC세분류_11차,Scope1직접배출량_tCO2e,Scope1자료출처,Scope1보고추정구분,Scope2사업장간접배출량_tCO2e,Scope2사업장간접자료출처,Scope2사업장간접보고추정구분,Scope3협력사간접배출량_tCO2e,Scope3자료출처,Scope3보고추정구분,총매출_백만USD,온실가스직접외부비용_백만USD,매출대비온실가스직접외부비용비율_pct,자산총계_연결,부채와자본총계_연결,유동자산계_연결,비유동자산계_연결,현금및현금성자산_연결,매출채권_연결,재고자산계_연결,유형자산계_연결,무형자산계_연결,부채총계_연결,유동부채계_연결,비유동부채계_연결,매입채무_연결,자본총계_연결,자본금_연결,지배기업소유주지분_연결,수익_연결,총수익_연결,매출원가_연결,매출총이익손실_연결,판매비와관리비_연결,영업이익손실_연결,이자수익_연결,이자비용_연결,법인세비용차감전계속영업이익손실_연결,당기순이익지배기업지분_연결,EBITDA,영업활동으로인한현금흐름_연결,유형자산_투자부동산감가상각비_연결,무형자산상각비_연결,유무형리스자산의증가_연결,기말종가,기말종가수정,기말시가총액,기말시가총액_보통주우선주,평균시가총액,평균시가총액_보통주우선주,상장주식수_보통주,기말발행주식수_보통주,변동성,기부금_원,기부금_출처,평균근속월수,연간급여총액,종업원평균급여,고용형태별직원수-정규직,고용형태별직원수-병역특례,고용형태별직원수-인턴직,고용형태별직원수-계약직,고용형태별직원수-파견직,고용형태별직원수-위촉직,고용형태별직원수-프리랜서,인건비,종업원수증가율,종업원1인당인건비,종업원1인당인건비증가율,노동생산성,노동소득분배율,자본집약도_종업원1인당,배출권_사전할당량,배출권_추가할당량,배출권_인증배출량_tCO2eq,배출권_에너지사용량_TJ,배출권_할당취소량,배출권_이월량,배출권_차입량,배출권_상쇄량,배출권_시장총수량,ESG등급,환경등급,사회등급,지배구조등급
2025,8324195,JOYCITY Corporation,Public Company,South Korea,Entertainment,A067000,조이시티,(주)조이시티,조성원,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58210.게임 소프트웨어 개발 및 공급업,540.524,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,673.831,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,3111.699,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,98.8466,0.027,0.027,211235000000.0,211235000000.0,45235612000.0,165999000000.0,12746190000.0,22063210000.0,,48911182000.0,9792900000.0,124942000000.0,62119240000.0,62823068000.0,,86292573000.0,35379158000.0,86667887000.0,140360000000.0,140360000000.0,,140360000000.0,134695000000.0,5664759000.0,1451407000.0,3120438000.0,-7068758000.0,-9231386000.0,13921676000.0,-1858786000.0,2409671000.0,2154252000.0,321450000.0,2055.0,2055.0,143652000000.0,143652000000.0,125482000000.0,125482000000.0,69903446.0,69903446.0,0.57799469,400001000,xml_table,64,25124000000,67000000,0,,,0,,,,,-0.00558659,,0,,,622559.66,,,,,,,,,634577602,,,,
2025,13402347,"Soop Co., Ltd.",Public Company,South Korea,Interactive Media and Services,A067160,SOOP,(주)숲,최영우/이민원,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58220.시스템ㆍ응용 소프트웨어 개발 및 공급업,74.714,Extrapolated from prior year,외삽값,387.821,Extrapolated from prior year,외삽값,24175.726,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,328.5762,0.004,0.001,884795000000.0,884795000000.0,744817000000.0,139978000000.0,134012000000.0,36768757000.0,506568000.0,50581537000.0,51360349000.0,381622000000.0,371102000000.0,10519777000.0,,503174000000.0,5747384000.0,467005000000.0,466570000000.0,466570000000.0,1623079000.0,464947000000.0,340107000000.0,124840000000.0,5436818000.0,635424000.0,131562000000.0,101839000000.0,132922000000.0,121415000000.0,21477343000.0,2063319000.0,20995018000.0,67800.0,67800.0,779345000000.0,779345000000.0,957984000000.0,957984000000.0,11494767.0,11494767.0,0.44449397,386643000,xml_table,67,61082000000,75000000,0,,,0,,,,,,,0,,,962439.07,,,,,,,,,634577602,C,B+,B+,C
2025,9548916,Autech Corporation,Public Company,South Korea,Machinery,A067170,오텍,(주)오텍,강성희/이규방,코스닥,N25100.자동차 및 부품,QGS19P.운송장비·부품,C00000.제조업(10~34),C30000.자동차 및 트레일러 제조업,C30400.자동차 재제조 부품 제조업,C30400.자동차 재제조 부품 제조업,5497.959,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,9881.239,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,141874.614,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,600.1077,0.272,0.045,508994000000.0,508994000000.0,288258000000.0,220736000000.0,17456411000.0,112805000000.0,126649000000.0,134810000000.0,15901693000.0,373325000000.0,322361000000.0,50963902000.0,53479137000.0,135669000000.0,11945803000.0,104450000000.0,852139000000.0,852139000000.0,712069000000.0,140069000000.0,142333000000.0,-2263273000.0,7687707000.0,17999744000.0,-16266147000.0,-7407403000.0,-475786000.0,4905201000.0,7593172000.0,2911306000.0,4270899000.0,1870.0,1870.0,44677301350.0,44677301350.0,43317545191.0,43317545191.0,23891605.0,23891605.0,0.61126685,,missing,92,5825000000,47500000,0,,,0,,,,,0.09782609,84563.13,0.17447209,74738.28,113.15,1872468.83,,,,,,,,,634577602,,,,
2025,29569354,Multicampus Corporation,Public Company,South Korea,Diversified Consumer Services,A067280,멀티캠퍼스,(주)멀티캠퍼스,안재우,코스닥,N25302.다각화된 소비자 서비스,,P00000.교육 서비스업(85),P85000.교육 서비스업,P85600.기타 교육기관,P85650.직원 훈련기관,3691.03,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1779.272,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,11165.047,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,232.981,0.183,0.078,322041000000.0,322041000000.0,248535000000.0,73506069000.0,10270891000.0,35805101000.0,,25501039000.0,28631152000.0,86699230000.0,64994947000.0,21704283000.0,11685982000.0,235342000000.0,2963390000.0,230480000000.0,330827000000.0,330827000000.0,238525000000.0,92302889000.0,60410951000.0,31891937000.0,5648898000.0,1203373000.0,33210870000.0,26181144000.0,44445535000.0,43552902000.0,11192268000.0,4623298000.0,2796074000.0,31000.0,31000.0,183730000000.0,183730000000.0,194330000000.0,194330000000.0,5926779.0,5926779.0,0.1965623,500000000,xml_table,103,71463000000,83000000,0,,,0,,,,,-0.01993355,,7860306.072,,,333014.3,,,,,,,,,634577602,B+,B+,A,B+
2025,54463253,JW Shinyak Corporation,Public Company,South Korea,Pharmaceuticals,A067290,JW신약,제이더블유신약(주),김용관,코스닥,N35202.제약,QGS33P.제약,C00000.제조업(10~34),C21000.의료용 물질 및 의약품 제조업,C21200.의약품 제조업,C21210.완제 의약품 제조업,838.667,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,715.946,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,4399.582,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,57.074,0.042,0.073,58241070000.0,58241070000.0,26085294000.0,32155776000.0,62748000.0,11353353000.0,9881431000.0,19133258000.0,4814291000.0,17513267000.0,15408132000.0,2105135000.0,8063711000.0,40727803000.0,26688063000.0,40727803000.0,81043717000.0,81043717000.0,40430319000.0,40613398000.0,33157947000.0,7455451000.0,119406000.0,219349000.0,14012496000.0,15656704000.0,9241723000.0,6029892000.0,1148269000.0,629889000.0,1599885000.0,2130.0,2130.0,113691000000.0,113691000000.0,82540987974.0,82540987974.0,53376126.0,53376126.0,0.48277378,,missing,101,13008000000,64500000,0,,,0,,,,,-0.07526882,,0,,,352457.5,,,,,,,,,634577602,,,,
2025,24270068,HANA Micron Inc.,Public Company,South Korea,Semiconductors and Semiconductor Equipment,A067310,하나마이크론,하나마이크론(주),이동철,코스닥,N45301.반도체 및 반도체장비,QGS17P.일반전기전자,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26100.반도체 제조업,C26110.전자집적회로 제조업,3975.918,Extrapolated from prior year,외삽값,182499.658,Extrapolated from prior year,외삽값,140544.498,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1080.5948,0.197,0.018,2017840000000.0,2017840000000.0,701653000000.0,1316190000000.0,95587857000.0,259163000000.0,247059000000.0,1030520000000.0,32606195000.0,1365160000000.0,827150000000.0,538013000000.0,147647000000.0,652676000000.0,33189076000.0,398764000000.0,1534420000000.0,1534420000000.0,1322130000000.0,212293000000.0,84603557000.0,127689000000.0,2510789000.0,65711099000.0,80019459000.0,38111270000.0,84951059000.0,174919000000.0,147686000000.0,10149800000.0,150629000000.0,25750.0,25750.0,1709240000000.0,1709240000000.0,1026330000000.0,1026330000000.0,66378151.0,66378151.0,0.6294432,28622000,xml_table,101,48664000000,62500000,0,,,0,,,,,-0.03745318,,0,,,1403601.84,32107,1451,,,,,,,634577602,C,B+,A,D
2025,104435220,AeroSpace Technology of Korea Inc.,Public Company,South Korea,Aerospace and Defense,A067390,아스트,(주)아스트,김두일,코스닥,N20101.우주항공과 국방,QGS19P.운송장비·부품,C00000.제조업(10~34),C31000.기타 운송장비 제조업,"C31300.항공기, 우주선 및 부품 제조업",C31320.항공기용 엔진 및 부품 제조업,4203.399,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,6941.887,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,26170.162,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,179.1483,0.208,0.116,560593000000.0,560593000000.0,300813000000.0,259780000000.0,25784554000.0,64523777000.0,173695000000.0,147810000000.0,109184000000.0,253735000000.0,173555000000.0,80179674000.0,40835381000.0,306859000000.0,201579000000.0,306859000000.0,254386000000.0,254386000000.0,233480000000.0,20906352000.0,13547783000.0,7358570000.0,995393000.0,15489701000.0,-8661954000.0,-8836531000.0,22091265000.0,18761441000.0,7022620000.0,7758139000.0,10939948000.0,587.0,587.0,236653000000.0,236653000000.0,233572000000.0,233572000000.0,403157579.0,403157579.0,0.45608259,,missing,102,32357000000,38500000,0,,,0,,,,,-0.04730832,,0,,,958221.28,,,,,,,,,634577602,,,,
2025,24904647,"Y-Entec Co., Ltd.",Public Company,South Korea,Commercial Services and Supplies,A067900,와이엔텍,(주)와이엔텍,박지영/박용하,코스닥,N20201.상업서비스와 공급품,,"E00000.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","E38000.폐기물 수집, 운반, 처리 및 원료 재생업",E38200.폐기물 처리업,E38220.지정 폐기물 처리업,44734.322,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1768.433,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,13560.57,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,82.3929,2.214,2.687,500268000000.0,500268000000.0,76231939000.0,424036000000.0,60968180000.0,8061593000.0,5088837000.0,307633000000.0,3417039000.0,153564000000.0,62758656000.0,90804931000.0,6756301000.0,346705000000.0,9099830000.0,346705000000.0,116996000000.0,116996000000.0,83679857000.0,33316094000.0,7243422000.0,26072672000.0,1037478000.0,1415756000.0,32165708000.0,30426549000.0,22931858000.0,35334525000.0,11635670000.0,,48658206000.0,6630.0,6630.0,120664000000.0,120664000000.0,118071000000.0,118071000000.0,18199659.0,18199659.0,0.18629516,,missing,216,6010000000,41833333.33,0,,,0,,,,,-0.03007519,81712.07,-0.99999989,269832.67,30.28,3123891.22,117206,6178,,,,,,,634577602,,,,
2025,49519923,Deutsch Motors Inc.,Public Company,South Korea,Specialty Retail,A067990,도이치모터스,도이치모터스(주),권혁민,코스닥,N25100.자동차 및 부품,,G00000.도매 및 소매업(45~47),G45000.자동차 및 부품 판매업,G45100.자동차 판매업,G45110.자동차 신품 판매업,47264.935,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,75929.907,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,93069.414,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1795.1688,2.339,0.13,1641810000000.0,1641810000000.0,372063000000.0,1065820000000.0,99241938000.0,23072662000.0,156433000000.0,731763000000.0,18999922000.0,1265490000000.0,922733000000.0,342762000000.0,48863753000.0,376319000000.0,16090775000.0,371223000000.0,2549100000000.0,2549100000000.0,2321790000000.0,227308000000.0,186522000000.0,40785781000.0,2455031000.0,44083642000.0,5821679000.0,3415160000.0,67282444000.0,181514000000.0,62110626000.0,1425636000.0,41953088000.0,4395.0,4395.0,128253000000.0,128253000000.0,134953000000.0,134953000000.0,29181550.0,29181550.0,0.19413853,497520000,xml_table,53,65189000000,46666666.67,0,,,0,,,,,0.02894136,,0,,,556290.57,,,,,,,,,634577602,,,,
2025,99854798,"Dawonsys Co.,Ltd.",Public Company,South Korea,Machinery,A068240,다원시스,(주)다원시스,박선순,코스닥,N20104.전기장비,QGS17P.일반전기전자,C00000.제조업(10~34),C28000.전기장비 제조업,"C28100.전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",C28120.전기 공급 및 제어장치 제조업,1618.817,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1055.448,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,16541.919,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,78.9373,0.08,0.102,615944000000.0,615944000000.0,304855000000.0,311088000000.0,44950104000.0,90084494000.0,116952000000.0,239547000000.0,7664351000.0,1131590000000.0,1028860000000.0,102723000000.0,17517959000.0,-515642000000.0,19081719000.0,-519177000000.0,112089000000.0,112089000000.0,176789000000.0,-64699989000.0,55977515000.0,-120678000000.0,817183000.0,17465345000.0,-179537000000.0,-197013000000.0,-96938460000.0,-82176703000.0,13599976000.0,769280000.0,45439817000.0,2420.0,2420.0,92355517540.0,92355517540.0,281705000000.0,281705000000.0,38163437.0,38163437.0,0.54823377,55000000,xml_table,62,25946000000,48666666.67,0,,,0,,,,,-0.25969646,,0,,,1506497.17,,,,,,,,,634577602,D,C,C,D
2025,1889807,"Celltrion, Inc.",Public Company,South Korea,Biotechnology,A068270,셀트리온,(주)셀트리온,기우성/서진석,코스피,N35202.제약,KGS05P.의약품,C00000.제조업(10~34),C21000.의료용 물질 및 의약품 제조업,C21100.기초 의약 물질 제조업,C21100.기초 의약 물질 제조업,50095.817,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,66875.011,Extrapolated from prior year,외삽값,194974.515,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2931.3839,2.49,0.085,22334900000000.0,22334900000000.0,6205270000000.0,16129600000000.0,1119210000000.0,1790420000000.0,2803460000000.0,1702610000000.0,13778300000000.0,4982370000000.0,4453820000000.0,528555000000.0,124589000000.0,17352500000000.0,239362000000.0,17208500000000.0,4162500000000.0,4162500000000.0,1695470000000.0,2467030000000.0,1298560000000.0,1168470000000.0,23093949000.0,75467268000.0,1153720000000.0,1029610000000.0,1134570000000.0,646051000000.0,92775872000.0,194753000000.0,331734000000.0,181000.0,181000.0,41803900000000.0,41803900000000.0,39013700000000.0,39013700000000.0,230960969.0,230960969.0,0.28400471,17117522000,xml_table,56,3.21689E+11,111000000,0,,,0,,,,,0.08830802,,0,,,6824794.88,49765,6227,,,,,,,634577602,A,A,A+,B+
2025,12247445,"DMS Co.,Ltd.",Public Company,South Korea,Semiconductors and Semiconductor Equipment,A068790,DMS,(주)디엠에스,이석화,코스닥,N45301.반도체 및 반도체장비,QGS16P.기계·장비,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,C29200.특수 목적용 기계 제조업,C29290.기타 특수 목적용 기계 제조업,2595.635,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1775.15,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,13311.72,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,109.4887,0.128,0.117,573797000000.0,573797000000.0,112458000000.0,461339000000.0,41675646000.0,6522130000.0,56915740000.0,84658933000.0,993792000.0,140768000000.0,97662224000.0,43105331000.0,11374240000.0,433029000000.0,12286531000.0,434148000000.0,155471000000.0,155471000000.0,112250000000.0,43221329000.0,38985285000.0,4236044000.0,524101000.0,1637094000.0,-6591719000.0,131447000000.0,3804950000.0,35978498000.0,3411700000.0,1556212000.0,7514107000.0,6330.0,6330.0,149939000000.0,149939000000.0,149876000000.0,149876000000.0,23687123.0,23687123.0,0.10583559,,missing,84,11815000000,56000000,0,,,0,,,,,0.0273224,,0,,,2491013.64,,,,,,,,,634577602,,,,
2025,99944503,"Digital Daesung Co., Ltd.",Public Company,South Korea,Diversified Consumer Services,A068930,디지털대성,(주)디지털대성,김희선,코스닥,N25302.다각화된 소비자 서비스,,P00000.교육 서비스업(85),P85000.교육 서비스업,P85500.일반 교습학원,P85500.일반 교습학원,2909.755,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2120.056,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,9088.274,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,178.7508,0.144,0.081,345997000000.0,345997000000.0,62926617000.0,283071000000.0,25210949000.0,10153961000.0,2509693000.0,175209000000.0,65402679000.0,175469000000.0,137062000000.0,38406502000.0,3094626000.0,170528000000.0,14911245000.0,138295000000.0,253822000000.0,253822000000.0,149138000000.0,104684000000.0,73124316000.0,31559402000.0,1015847000.0,4109244000.0,27377753000.0,20912816000.0,30291926000.0,55532198000.0,12896644000.0,6306067000.0,8915847000.0,7870.0,7870.0,217805000000.0,217805000000.0,207102000000.0,207102000000.0,27675342.0,27675342.0,0.18301461,1738979000,xml_table,64,25104000000,50500000,0,,,0,,,,,0.04751131,,0,,,580525.42,,,,,,,,,634577602,,,,
2025,46005517,Webzen Inc.,Public Company,South Korea,Entertainment,A069080,웹젠,(주)웹젠,김태영,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58210.게임 소프트웨어 개발 및 공급업,645.012,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1770.171,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,3450.504,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,122.845,0.032,0.026,768082000000.0,768082000000.0,329842000000.0,438240000000.0,76341719000.0,21970577000.0,26166000.0,79103485000.0,32257759000.0,84187571000.0,71188394000.0,12999177000.0,,683894000000.0,17655442000.0,683617000000.0,174437000000.0,174437000000.0,,174437000000.0,144709000000.0,29727638000.0,16112343000.0,342003000.0,35012852000.0,24023721000.0,63074837000.0,19124252000.0,6886423000.0,1123445000.0,10371200000.0,12900.0,12900.0,446351000000.0,446351000000.0,476511000000.0,476511000000.0,34600884.0,34600884.0,0.2803609,100280000,xml_table,106,37671000000,77500000,0,,,0,,,,,0.00211416,,0,,,1649930.28,,,,,,,,,634577602,C,D,D,B
2025,6506931,"TKG Huchems Co., Ltd.",Public Company,South Korea,Chemicals,A069260,TKG휴켐스,티케이지휴켐스(주),김우찬,코스피,N15101.화학,KGS04P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20400.기타 화학제품 제조업,C20490.그 외 기타 화학제품 제조업,795581.223,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,103933.769,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,365574.165,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,794.162,39.377,4.958,1168210000000.0,1168210000000.0,480981000000.0,687230000000.0,171953000000.0,109719000000.0,73603771000.0,397107000000.0,60739599000.0,259894000000.0,224904000000.0,34989673000.0,89398576000.0,908316000000.0,40878588000.0,902131000000.0,1127690000000.0,1127690000000.0,1005610000000.0,122081000000.0,56466568000.0,65614572000.0,5997242000.0,4879357000.0,79773712000.0,59907479000.0,112106000000.0,102429000000.0,51485682000.0,2346064000.0,11992895000.0,18940.0,18940.0,774240000000.0,774240000000.0,701189000000.0,701189000000.0,40878588.0,40878588.0,0.20706558,16250000,fs_api,108,32052000000,82500000,0,,,0,,,,,-0.0166113,,0,,,3612177.51,52244,55067,,,103,,,6083,634577602,B+,B,A,B
2025,4149164,"Daewoong Pharmaceutical Co., Ltd",Public Company,South Korea,Pharmaceuticals,A069620,대웅제약,(주)대웅제약,이창재/박성수,코스피,N35202.제약,KGS05P.의약품,C00000.제조업(10~34),C21000.의료용 물질 및 의약품 제조업,C21100.기초 의약 물질 제조업,C21100.기초 의약 물질 제조업,16243.526,Extrapolated from prior year,외삽값,52048.775,Extrapolated from prior year,외삽값,85159.88,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1106.2799,0.809,0.073,2362800000000.0,2362800000000.0,732358000000.0,1630440000000.0,168942000000.0,166724000000.0,310876000000.0,842341000000.0,367524000000.0,1228140000000.0,588823000000.0,639320000000.0,106234000000.0,1134660000000.0,28966438000.0,1006090000000.0,1570890000000.0,1570890000000.0,748359000000.0,822532000000.0,625749000000.0,196782000000.0,2595612000.0,12475490000.0,191833000000.0,195856000000.0,245879000000.0,149205000000.0,37791082000.0,13281367000.0,241367000000.0,172300.0,172300.0,1996370000000.0,1996370000000.0,1671270000000.0,1671270000000.0,11586575.0,11586575.0,0.40381108,5266494000,xml_table,90,1.39183E+11,74000000,0,,,0,,,,,0.02572899,,0,,,1069718.04,,,,,,,,,634577602,A,A,A+,B+
2025,879893,Hyundai Department Store Co. Ltd.,Public Company,South Korea,Broadline Retail,A069960,현대백화점,(주)현대백화점,정지선/정지영,코스피,N25503.복합소매,KGS11P.유통업,G00000.도매 및 소매업(45~47),G47000.소매업,G47100.종합 소매업,G47110.대형 종합 소매업,28787.422,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,228698.723,Extrapolated from prior year,외삽값,261277.845,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2979.149,1.425,0.048,11249800000000.0,11249800000000.0,3082240000000.0,8167570000000.0,279878000000.0,776378000000.0,456105000000.0,6659170000000.0,962305000000.0,4939060000000.0,3733720000000.0,1205340000000.0,104141000000.0,6310740000000.0,117012000000.0,4549530000000.0,4230320000000.0,9871320000000.0,1680440000000.0,2549880000000.0,2171930000000.0,377948000000.0,7256518000.0,92156865000.0,123356000000.0,207667000000.0,493958000000.0,986166000000.0,368495000000.0,65393166000.0,583005000000.0,88600.0,88600.0,2004910000000.0,2004910000000.0,1616360000000.0,1616360000000.0,22628813.0,22628813.0,0.34368426,10263777000,xml_table,162,2.43166E+11,83000000,0,,,0,,,,,-0.01305317,,0,,,2502664.91,154549,29126,,,11883,,,,634577602,A+,A+,A+,A
2025,23093815,"Mona Yongpyong Co.,Ltd",Public Company,South Korea,"Hotels, Restaurants and Leisure",A070960,모나용평,모나용평(주),박인준,코스피,"N25301.호텔, 레스토랑, 레저",,I00000.숙박 및 음식점업(55~56),I55000.숙박업,I55100.일반 및 생활 숙박시설 운영업,I55100.일반 및 생활 숙박시설 운영업,2513.873,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,8616.497,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,19572.321,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,176.1648,0.124,0.071,1027780000000.0,1027780000000.0,300870000000.0,726912000000.0,25845910000.0,49641614000.0,164627000000.0,664202000000.0,10958428000.0,665129000000.0,351174000000.0,313955000000.0,13423407000.0,362654000000.0,240667000000.0,358869000000.0,250150000000.0,250150000000.0,202087000000.0,48062674000.0,24782596000.0,23280078000.0,1079575000.0,18512993000.0,-35340186000.0,-30550356000.0,43931263000.0,-20819619000.0,20283788000.0,775753000.0,18903634000.0,3305.0,3305.0,159081000000.0,159081000000.0,194364000000.0,194364000000.0,48133333.0,48133333.0,0.42368215,507678000,xml_table,127,18070000000,48000000,0,,,0,,,,,0.00269542,,0,,,2643473.99,30547,1341,,,,,,,634577602,D,C,D,D
2025,43206813,"INFINITT Healthcare Co., Ltd.",Public Company,South Korea,Health Care Technology,A071200,인피니트헬스케어,(주)인피니트헬스케어,홍기태/이원용,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58220.시스템ㆍ응용 소프트웨어 개발 및 공급업,384.104,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,392.076,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2280.744,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,72.1082,0.019,0.026,248792000000.0,248792000000.0,216760000000.0,32032364000.0,19645887000.0,23852337000.0,447345000.0,18205285000.0,929909000.0,54100787000.0,39055966000.0,15044821000.0,4102716000.0,194692000000.0,12198229000.0,191747000000.0,102392000000.0,102392000000.0,39429695000.0,62962277000.0,48745403000.0,14216874000.0,569804000.0,106839000.0,35341497000.0,26404520000.0,14806222000.0,13691105000.0,2210960000.0,124438000.0,433840000.0,5860.0,5860.0,142963000000.0,142963000000.0,142820000000.0,142820000000.0,24396458.0,24396458.0,0.46512165,,missing,133,13815000000,51000000,0,,,0,,,,,-0.17966102,54842.85,0.02666898,207195.13,26.47,844130.02,,,,,,,,,634577602,,,,
2025,5537206,Korea District Heating Corp.,Public Company,South Korea,Electric Utilities,A071320,지역난방공사,한국지역난방공사,하동근,코스피,N55103.복합 유틸리티,KGS20P.전기가스업,"D00000.전기, 가스, 증기 및 공기 조절 공급업(35)","D35000.전기, 가스, 증기 및 공기 조절 공급업","D35300.증기, 냉ㆍ온수 및 공기 조절 공급업","D35300.증기, 냉ㆍ온수 및 공기 조절 공급업",6723062.293,Extrapolated from prior year,외삽값,252874.165,Extrapolated from prior year,외삽값,325206.875,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2815.672,332.731,11.817,8229000000000.0,8229000000000.0,960440000000.0,7268560000000.0,13136000000.0,651226000000.0,10469000000.0,6607120000000.0,54398000000.0,5927580000000.0,1879160000000.0,4048420000000.0,323496000000.0,2301420000000.0,57894000000.0,2301420000000.0,3998190000000.0,3998190000000.0,3360580000000.0,637607000000.0,107983000000.0,529624000000.0,14127000000.0,114048000000.0,438956000000.0,338886000000.0,893372000000.0,677348000000.0,358644000000.0,9034000000.0,333877000000.0,96400.0,96400.0,1116190000000.0,1116190000000.0,859033000000.0,859033000000.0,11578744.0,11578744.0,0.45378379,4343000000,xml_table,189,1.82201E+11,83000000,0,,,0,,,,,0.01056985,,0,,,3769697.59,7664785,336099,,,130727,,,,634577602,A,A,A+,A
2025,54197644,"A-Tech Solution Co., Ltd.",Public Company,South Korea,Machinery,A071670,에이테크솔루션,에이테크솔루션(주),유영목,코스닥,N20106.기계,QGS16P.기계·장비,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,C29200.특수 목적용 기계 제조업,C29290.기타 특수 목적용 기계 제조업,26.258,Extrapolated from prior year,외삽값,3721.03,Extrapolated from prior year,외삽값,51509.772,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,215.1375,0.001,0.001,323251000000.0,323251000000.0,224243000000.0,99007755000.0,6682495000.0,60035846000.0,140504000000.0,85998438000.0,1698193000.0,234362000000.0,230306000000.0,4056675000.0,58810434000.0,88888724000.0,5000000000.0,88454977000.0,305490000000.0,305490000000.0,278549000000.0,26940943000.0,26329659000.0,611284000.0,238637000.0,4742236000.0,318762000.0,461408000.0,12179400000.0,-1145525000.0,10082522000.0,411626000.0,6205178000.0,10310.0,10310.0,103100000000.0,103100000000.0,61533884298.0,61533884298.0,10000000.0,10000000.0,0.5341525,13921000,xml_table,85,17933000000,43500000,0,,,0,,,,,-0.05737705,,0,,,760541.5,,,,,,,,,634577602,,,,
