y,case_id,inv_cty,iso2,hs6,p_ad_yyyymm,수입 중량 급증률 3개월,수입 발생 월수 - 조치 전 3개월,수입 발생 월수 - 조치 후 3개월,수입 중량 급증률 6개월,수입 발생 월수 - 조치 전 6개월,수입 발생 월수 - 조치 후 6개월,수입 중량 급증률 12개월,수입 발생 월수 - 조치 전 12개월,수입 발생 월수 - 조치 후 12개월,수출 중량 급증률 3개월,수출 발생 월수 - 조치 전 3개월,수출 발생 월수 - 조치 후 3개월,수출 중량 급증률 6개월,수출 발생 월수 - 조치 전 6개월,수출 발생 월수 - 조치 후 6개월,수출 중량 급증률 12개월,수출 발생 월수 - 조치 전 12개월,수출 발생 월수 - 조치 후 12개월,반덤핑 관세율,동일 HS6에 대한 미국 AD 조치 대상국 수,반덤핑 조사 소요 기간,해당 HS6 최초 AD 조치 이후 경과 연수,반덤핑 조치 부과 연도,HS 챕터,조치대상국의 한국 HS6 수입 비중 조치 전,조치대상국의 한국 HS6 수입 비중 조치 후,조치대상국의 한국 HS6 수입 비중 변화,미국 GDP 성장률,중국 GDP 성장률,조치대상국 GDP 성장률,조치대상국 1인당 GDP,원·달러 환율 변화율,조치대상국 통화의 원화 환율 변화율,한국 수출 증가율,조치대상국-미국 간 인구가중 거리,조치대상국-한국 간 인구가중 거리,한국 GDP 성장률,한국 제조업 생산 증가율,조치대상국발 한국 HS6 수입 집중도,글로벌 무역 성장률,반덤핑 조치 시행 이후 경과 월수,미국의 연간 반덤핑 조치 건수,조치대상국의 대미 무역수지,브렌트 원유 가격,발틱 운임지수 BDI,글로벌 HS6 수출 규모,조치대상국의 대미 UN 투표 일치율
0,USA-AD-901,Indonesia,ID,720826,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,2.0,,0.0,5.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720827,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720836,200105,,0,0,,0,0,,0,0,,0.0,1.0,1.6492,1.0,1.0,2.2373,1.0,2.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720837,200105,,0,0,,0,0,,0,0,,0.0,1.0,-0.849,2.0,1.0,-0.5559,4.0,3.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720838,200105,,0,0,,0,0,,0,0,-0.8519,3.0,2.0,-0.9256,6.0,3.0,-0.756,12.0,8.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720839,200105,,0,0,,0,0,,0,0,-0.7161,3.0,2.0,-0.8611,6.0,2.0,-0.7175,12.0,7.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720853,200105,,0,0,,0,0,,0,0,,0.0,1.0,,0.0,1.0,,0.0,2.0,59.25,25,6,4,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720854,200105,,0,0,,0,0,,0,0,,0.0,1.0,,0.0,1.0,,0.0,1.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,720890,200105,,0,0,,0,0,,0,0,-0.8731,3.0,3.0,-0.5132,5.0,5.0,-0.8635,11.0,9.0,59.25,31,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,765811388.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,721070,200105,,0,0,,0,0,,0,0,0.0764,3.0,3.0,0.19,6.0,6.0,0.1146,12.0,12.0,59.25,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,2764735094.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,721090,200105,,0,0,,0,0,,0,0,,0.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,59.25,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,460627121.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,721114,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,59.25,25,6,4,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,721119,200105,,0,0,,0,0,,0,0,-1.0,1.0,0.0,-0.6223,1.0,2.0,-0.3537,6.0,4.0,59.25,24,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,1744530.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,721240,200105,,0,0,,0,0,,0,0,0.6771,3.0,3.0,1.6095,6.0,6.0,2.6256,9.0,12.0,59.25,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,470737401.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,721250,200105,,0,0,,0,0,,0,0,-1.0,1.0,0.0,14.5354,4.0,1.0,18.7203,4.0,3.0,59.25,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,358780227.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,722511,200105,,0,0,,0,0,,0,0,,0.0,2.0,0.4562,1.0,2.0,12.0332,2.0,3.0,59.25,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,722519,200105,,0,0,,0,0,,0,0,-0.6728,3.0,1.0,-0.3213,4.0,2.0,-0.124,6.0,4.0,59.25,28,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,722530,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,59.25,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,556111962.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,722599,200105,,0,0,,0,0,,0,0,0.155,3.0,3.0,0.0057,6.0,6.0,-0.3782,12.0,9.0,59.25,31,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,722611,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,59.25,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,,0.289772727272727
0,USA-AD-901,Indonesia,ID,722691,200105,,0,0,,0,0,,0,0,,0.0,0.0,-1.0,1.0,0.0,-1.0,3.0,0.0,59.25,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,448030582.0,0.289772727272727
0,USA-AD-901,Indonesia,ID,722699,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,1.0,59.25,31,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,3.643466,1868.591723,0.141926,0.218371,-1.689015,15535.87,5081.576,4.725936,2.917329,0.0,-0.031897,289,56,6900901091.30435,28.31,1389.0,180906347.0,0.289772727272727
1,USA-AD-902,Kazakhstan,KZ,720836,200105,,0,0,,0,0,1.3946,2,1,,0.0,1.0,1.6492,1.0,1.0,2.2373,1.0,2.0,239.57,18,6,2,2001,72,0.001753,0.004326,0.002574,0.955538,8.312639,13.5,4822.528628,0.141926,0.032382,-1.689015,10257.21,4667.011,4.725936,2.917329,0.001753,-0.031897,289,56,-1389516439.9889,28.31,1389.0,,0.390243902439024
0,USA-AD-902,Kazakhstan,KZ,720837,200105,1.6651,1,3,2.0468,3,5,1.7346,5,9,,0.0,1.0,-0.849,2.0,1.0,-0.5559,4.0,3.0,239.57,18,6,2,2001,72,0.012042,0.029903,0.017861,0.955538,8.312639,13.5,4822.528628,0.141926,0.032382,-1.689015,10257.21,4667.011,4.725936,2.917329,0.012042,-0.031897,289,56,-1389516439.9889,28.31,1389.0,,0.390243902439024
0,USA-AD-902,Kazakhstan,KZ,720838,200105,4.3008,1,3,3.8394,3,6,0.7999,7,12,-0.8519,3.0,2.0,-0.9256,6.0,3.0,-0.756,12.0,8.0,239.57,18,6,2,2001,72,0.00387,0.006257,0.002387,0.955538,8.312639,13.5,4822.528628,0.141926,0.032382,-1.689015,10257.21,4667.011,4.725936,2.917329,0.00387,-0.031897,289,56,-1389516439.9889,28.31,1389.0,,0.390243902439024
0,USA-AD-902,Kazakhstan,KZ,720839,200105,,0,3,6.2598,1,6,3.0279,5,11,-0.7161,3.0,2.0,-0.8611,6.0,2.0,-0.7175,12.0,7.0,239.57,18,6,2,2001,72,0.002051,0.005987,0.003936,0.955538,8.312639,13.5,4822.528628,0.141926,0.032382,-1.689015,10257.21,4667.011,4.725936,2.917329,0.002051,-0.031897,289,56,-1389516439.9889,28.31,1389.0,,0.390243902439024
0,USA-AD-902,Kazakhstan,KZ,721240,200105,,0,0,,0,0,,0,0,0.6771,3.0,3.0,1.6095,6.0,6.0,2.6256,9.0,12.0,239.57,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,13.5,4822.528628,0.141926,0.032382,-1.689015,10257.21,4667.011,4.725936,2.917329,0.0,-0.031897,289,56,-1389516439.9889,28.31,1389.0,470737401.0,0.390243902439024
0,USA-AD-903,Netherlands,NL,720836,200105,,0,1,,0,1,,0,1,,0.0,1.0,1.6492,1.0,1.0,2.2373,1.0,2.0,2.44,18,6,2,2001,72,0.0,0.000609,0.000609,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,,0.561797752808989
0,USA-AD-903,Netherlands,NL,720853,200105,,0,0,,0,0,-1.0,1,0,,0.0,1.0,,0.0,1.0,,0.0,2.0,2.44,25,6,4,2001,72,0.00203,0.0,-0.00203,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.00203,-0.031897,289,56,9813967287.13197,28.31,1389.0,,0.561797752808989
0,USA-AD-903,Netherlands,NL,720854,200105,,0,0,,0,0,,0,1,,0.0,1.0,,0.0,1.0,,0.0,1.0,2.44,18,6,2,2001,72,0.0,0.008921,0.008921,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,,0.561797752808989
0,USA-AD-903,Netherlands,NL,720890,200105,,0,0,-1.0,1,0,-0.9569,1,1,-0.8731,3.0,3.0,-0.5132,5.0,5.0,-0.8635,11.0,9.0,2.44,31,6,8,2001,72,0.007516,0.00024,-0.007276,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.007516,-0.031897,289,56,9813967287.13197,28.31,1389.0,765811388.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,721090,200105,,0,0,-1.0,1,0,-1.0,1,0,,0.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,2.44,34,6,8,2001,72,0.003012,0.0,-0.003012,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.003012,-0.031897,289,56,9813967287.13197,28.31,1389.0,460627121.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,721119,200105,,0,0,-1.0,2,0,-1.0,3,0,-1.0,1.0,0.0,-0.6223,1.0,2.0,-0.3537,6.0,4.0,2.44,24,6,8,2001,72,0.116475,0.0,-0.116475,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.116475,-0.031897,289,56,9813967287.13197,28.31,1389.0,1744530.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,721240,200105,,0,0,,0,0,,0,1,0.6771,3.0,3.0,1.6095,6.0,6.0,2.6256,9.0,12.0,2.44,34,6,8,2001,72,0.0,0.064143,0.064143,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,470737401.0,0.561797752808989
1,USA-AD-903,Netherlands,NL,721250,200105,-0.03,1,3,6.15,1,5,8.3284,2,10,-1.0,1.0,0.0,14.5354,4.0,1.0,18.7203,4.0,3.0,2.44,34,6,8,2001,72,0.029681,0.002817,-0.026864,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.029681,-0.031897,289,56,9813967287.13197,28.31,1389.0,358780227.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,722519,200105,,0,0,,0,0,-1.0,1,0,-0.6728,3.0,1.0,-0.3213,4.0,2.0,-0.124,6.0,4.0,2.44,28,6,2,2001,72,0.000938,0.0,-0.000938,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.000938,-0.031897,289,56,9813967287.13197,28.31,1389.0,,0.561797752808989
0,USA-AD-903,Netherlands,NL,722540,200105,,0,1,,0,3,,0,5,,0.0,0.0,,0.0,0.0,-1.0,1.0,0.0,2.44,25,6,2,2001,72,0.0,0.023096,0.023096,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,1097799888.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,722599,200105,-1.0,1,0,-0.7673,1,1,-0.7673,1,1,0.155,3.0,3.0,0.0057,6.0,6.0,-0.3782,12.0,9.0,2.44,31,6,2,2001,72,0.0009,2.8e-05,-0.000872,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0009,-0.031897,289,56,9813967287.13197,28.31,1389.0,,0.561797752808989
0,USA-AD-903,Netherlands,NL,722691,200105,,0,0,,0,0,,0,0,,0.0,0.0,-1.0,1.0,0.0,-1.0,3.0,0.0,2.44,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,448030582.0,0.561797752808989
0,USA-AD-903,Netherlands,NL,722699,200105,,0,1,,0,1,,0,2,,0.0,0.0,,0.0,0.0,,0.0,1.0,2.44,31,6,2,2001,72,0.0,0.000174,0.000174,0.955538,8.312639,2.323576,41297.319883,0.141926,0.031244,-1.689015,7281.814,8679.86,4.725936,2.917329,0.0,-0.031897,289,56,9813967287.13197,28.31,1389.0,180906347.0,0.561797752808989
0,USA-AD-904,Romania,RO,720827,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,88.62,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,5.218136,4875.303106,0.141926,0.338669,-1.689015,,,4.725936,2.917329,0.0,-0.031897,289,56,-2229000000.0,28.31,1389.0,,0.557471264367816
0,USA-AD-904,Romania,RO,721090,200105,,0,0,,0,0,,0,0,,0.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,88.62,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,5.218136,4875.303106,0.141926,0.338669,-1.689015,,,4.725936,2.917329,0.0,-0.031897,289,56,-2229000000.0,28.31,1389.0,460627121.0,0.557471264367816
0,USA-AD-904,Romania,RO,721119,200105,,0,0,,0,0,,0,0,-1.0,1.0,0.0,-0.6223,1.0,2.0,-0.3537,6.0,4.0,88.62,24,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,5.218136,4875.303106,0.141926,0.338669,-1.689015,,,4.725936,2.917329,0.0,-0.031897,289,56,-2229000000.0,28.31,1389.0,1744530.0,0.557471264367816
0,USA-AD-905,South Africa,ZA,720836,200105,-0.8953,1,1,0.5842,2,3,-0.6101,6,5,,0.0,1.0,1.6492,1.0,1.0,2.2373,1.0,2.0,9.28,18,6,2,2001,72,0.006099,0.002993,-0.003106,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.006099,-0.031897,289,56,342639131.12158,28.31,1389.0,,0.343023255813953
0,USA-AD-905,South Africa,ZA,720837,200105,16.8613,1,3,12.5737,2,5,1.3912,7,9,,0.0,1.0,-0.849,2.0,1.0,-0.5559,4.0,3.0,9.28,18,6,2,2001,72,0.011668,0.027364,0.015695,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.011668,-0.031897,289,56,342639131.12158,28.31,1389.0,,0.343023255813953
0,USA-AD-905,South Africa,ZA,720838,200105,7.32,2,3,2.3564,4,5,0.8919,9,10,-0.8519,3.0,2.0,-0.9256,6.0,3.0,-0.756,12.0,8.0,9.28,18,6,2,2001,72,0.006398,0.01295,0.006553,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.006398,-0.031897,289,56,342639131.12158,28.31,1389.0,,0.343023255813953
0,USA-AD-905,South Africa,ZA,720839,200105,0.423,2,3,0.3644,4,6,1.1518,9,12,-0.7161,3.0,2.0,-0.8611,6.0,2.0,-0.7175,12.0,7.0,9.28,18,6,2,2001,72,0.014953,0.027908,0.012956,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.014953,-0.031897,289,56,342639131.12158,28.31,1389.0,,0.343023255813953
0,USA-AD-905,South Africa,ZA,720854,200105,,0,0,,0,0,-1.0,1,0,,0.0,1.0,,0.0,1.0,,0.0,1.0,9.28,18,6,2,2001,72,0.005605,0.0,-0.005605,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.005605,-0.031897,289,56,342639131.12158,28.31,1389.0,,0.343023255813953
0,USA-AD-905,South Africa,ZA,721070,200105,,0,0,,0,0,,0,0,0.0764,3.0,3.0,0.19,6.0,6.0,0.1146,12.0,12.0,9.28,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.0,-0.031897,289,56,342639131.12158,28.31,1389.0,2764735094.0,0.343023255813953
0,USA-AD-905,South Africa,ZA,721240,200105,,0,0,,0,0,,0,0,0.6771,3.0,3.0,1.6095,6.0,6.0,2.6256,9.0,12.0,9.28,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,2.7,4786.48245,0.141926,0.240547,-1.689015,14418.61,12792.46,4.725936,2.917329,0.0,-0.031897,289,56,342639131.12158,28.31,1389.0,470737401.0,0.343023255813953
0,USA-AD-906,Taiwan,TW,720826,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,2.0,,0.0,5.0,20.28,18,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,720827,200105,-1.0,1,0,-1.0,1,0,-1.0,1,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,20.28,18,6,2,2001,72,0.00166,0.0,-0.00166,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.00166,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,720836,200105,-1.0,1,0,-1.0,2,0,-1.0,2,0,,0.0,1.0,1.6492,1.0,1.0,2.2373,1.0,2.0,20.28,18,6,2,2001,72,0.002026,0.0,-0.002026,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.002026,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,720837,200105,-1.0,1,0,-1.0,2,0,-1.0,2,0,,0.0,1.0,-0.849,2.0,1.0,-0.5559,4.0,3.0,20.28,18,6,2,2001,72,0.002466,0.0,-0.002466,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.002466,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,720838,200105,-1.0,1,0,-1.0,3,0,-0.9218,3,1,-0.8519,3.0,2.0,-0.9256,6.0,3.0,-0.756,12.0,8.0,20.28,18,6,2,2001,72,0.000598,4.4e-05,-0.000554,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.000598,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,720839,200105,-1.0,1,0,-0.0432,4,3,0.7234,5,9,-0.7161,3.0,2.0,-0.8611,6.0,2.0,-0.7175,12.0,7.0,20.28,18,6,2,2001,72,0.006172,0.00984,0.003668,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.006172,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,721070,200105,,0,0,,0,0,,0,0,0.0764,3.0,3.0,0.19,6.0,6.0,0.1146,12.0,12.0,20.28,34,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,2764735094.0,
0,USA-AD-906,Taiwan,TW,721090,200105,,0,0,,0,0,,0,1,,0.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,20.28,34,6,8,2001,72,0.0,0.000263,0.000263,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,460627121.0,
0,USA-AD-906,Taiwan,TW,721114,200105,,0,1,,0,1,,0,1,,0.0,0.0,,0.0,0.0,,0.0,0.0,20.28,25,6,4,2001,72,0.0,0.001949,0.001949,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,721119,200105,,0,0,,0,0,,0,0,-1.0,1.0,0.0,-0.6223,1.0,2.0,-0.3537,6.0,4.0,20.28,24,6,8,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,1744530.0,
0,USA-AD-906,Taiwan,TW,721240,200105,-1.0,1,0,-1.0,1,0,-1.0,1,0,0.6771,3.0,3.0,1.6095,6.0,6.0,2.6256,9.0,12.0,20.28,34,6,8,2001,72,0.266071,0.0,-0.266071,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.266071,-0.031897,289,56,,28.31,1389.0,470737401.0,
0,USA-AD-906,Taiwan,TW,722511,200105,,0,0,,0,0,,0,0,,0.0,2.0,0.4562,1.0,2.0,12.0332,2.0,3.0,20.28,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,722519,200105,,0,0,,0,0,,0,0,-0.6728,3.0,1.0,-0.3213,4.0,2.0,-0.124,6.0,4.0,20.28,28,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,722540,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,-1.0,1.0,0.0,20.28,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,1097799888.0,
0,USA-AD-906,Taiwan,TW,722611,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,20.28,25,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
0,USA-AD-906,Taiwan,TW,722619,200105,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,20.28,28,6,2,2001,72,0.0,0.0,0.0,0.955538,8.312639,,,0.141926,,-1.689015,12155.88,1520.398,4.725936,2.917329,0.0,-0.031897,289,56,,28.31,1389.0,,
